306.1239349 +16.7621722       105455     287.1342 hatp23b.00000082.out.fits	02:07:22.826        	
306.1239241 +16.7621687     105386.4     287.3227 hatp23b.00000083.out.fits	02:08:27.608        	
306.1239278 +16.7621764     104905.4     286.6457 hatp23b.00000084.out.fits	02:09:32.406        	
306.1239183 +16.7621762     105632.2     286.8744 hatp23b.00000085.out.fits	02:10:37.187        	
306.1239161 +16.7621702     105140.1     286.6913 hatp23b.00000086.out.fits	02:11:41.969        	
306.1239329 +16.7621753     105184.9     286.4872 hatp23b.00000087.out.fits	02:12:46.782        	
306.1239243 +16.7621800     104656.4     286.4197 hatp23b.00000088.out.fits	02:13:51.642        	
306.1239266 +16.7621748     105396.5     287.1914 hatp23b.00000089.out.fits	02:14:56.439        	
306.1239275 +16.7621798     104940.5     286.7145 hatp23b.00000090.out.fits	02:16:01.221        	
306.1239392 +16.7621800     104317.6     286.6563 hatp23b.00000091.out.fits	02:17:06.003        	
306.1239154 +16.7621901     104982.5     286.9769 hatp23b.00000092.out.fits	02:18:10.800        	
306.1239164 +16.7621742       104318      286.473 hatp23b.00000093.out.fits	02:19:15.566        	
306.1239301 +16.7621725     105205.8     286.9297 hatp23b.00000094.out.fits	02:20:20.331        	
306.1239033 +16.7621581     104220.8     285.9453 hatp23b.00000095.out.fits	02:21:25.129        	
306.1239333 +16.7621770     104068.6     286.3958 hatp23b.00000096.out.fits	02:22:29.911        	
306.1239345 +16.7621737     104255.6     286.6856 hatp23b.00000097.out.fits	02:23:34.724        	
306.1239368 +16.7621851     104328.1     285.9978 hatp23b.00000098.out.fits	02:24:39.505        	
306.1239291 +16.7621759     105006.2     287.1108 hatp23b.00000099.out.fits	02:25:44.287        	
306.1239316 +16.7621682     103855.4      285.721 hatp23b.00000100.out.fits	02:26:49.069        	
306.1239347 +16.7621756     103873.6     285.7573 hatp23b.00000101.out.fits	02:27:53.850        	
306.1239239 +16.7621767     104197.4     286.1595 hatp23b.00000102.out.fits	02:28:58.616        	
306.1239409 +16.7621559     104340.5     286.3383 hatp23b.00000103.out.fits	02:30:03.398        	
306.1239510 +16.7621737     103389.6     325.6905 hatp23b.00000105.out.fits	02:44:03.595        	
306.1239513 +16.7621758     102718.2     306.8519 hatp23b.00000106.out.fits	02:45:08.394        	
306.1239604 +16.7621881     102468.8     286.1817 hatp23b.00000107.out.fits	02:46:13.160        	
306.1239571 +16.7621804       101924     291.7418 hatp23b.00000108.out.fits	02:47:17.958        	
306.1239546 +16.7621676     103152.5      286.378 hatp23b.00000109.out.fits	02:48:22.739        	
