306.0602371 +16.7605147     46553.03      231.755 hatp23b.00000081.out.fits	02:06:18.029        	
306.0602016 +16.7605024     46958.44     232.5376 hatp23b.00000082.out.fits	02:07:22.826        	
306.0601950 +16.7604968     46713.12     232.5861 hatp23b.00000083.out.fits	02:08:27.608        	
306.0602037 +16.7604840     46846.57     232.4435 hatp23b.00000084.out.fits	02:09:32.406        	
306.0601985 +16.7604971     47143.05     232.1727 hatp23b.00000085.out.fits	02:10:37.187        	
306.0602036 +16.7604821     47150.18     232.5713 hatp23b.00000086.out.fits	02:11:41.969        	
306.0601965 +16.7604838     46623.29     231.6181 hatp23b.00000087.out.fits	02:12:46.782        	
306.0602116 +16.7604974     46869.13     232.5003 hatp23b.00000088.out.fits	02:13:51.642        	
306.0601905 +16.7604930     46783.42     232.4348 hatp23b.00000089.out.fits	02:14:56.439        	
306.0601969 +16.7604857     46505.64     232.3951 hatp23b.00000090.out.fits	02:16:01.221        	
306.0602048 +16.7605032     46512.57     232.9847 hatp23b.00000091.out.fits	02:17:06.003        	
306.0601906 +16.7605068     46217.35     232.2186 hatp23b.00000092.out.fits	02:18:10.800        	
306.0601949 +16.7604958     46701.82     232.6931 hatp23b.00000093.out.fits	02:19:15.566        	
306.0602087 +16.7604893     46605.02     232.5405 hatp23b.00000094.out.fits	02:20:20.331        	
306.0601747 +16.7604768     46132.29      231.808 hatp23b.00000095.out.fits	02:21:25.129        	
306.0601983 +16.7604918     46624.47     232.5173 hatp23b.00000096.out.fits	02:22:29.911        	
306.0602060 +16.7605011      46439.8     232.4868 hatp23b.00000097.out.fits	02:23:34.724        	
306.0601996 +16.7605094     46877.87     232.6441 hatp23b.00000098.out.fits	02:24:39.505        	
306.0601994 +16.7604940     46753.39     232.7632 hatp23b.00000099.out.fits	02:25:44.287        	
306.0601967 +16.7604931     46536.98      231.612 hatp23b.00000100.out.fits	02:26:49.069        	
306.0601895 +16.7604911     46447.63     232.2708 hatp23b.00000101.out.fits	02:27:53.850        	
306.0602046 +16.7604770     46579.11      231.889 hatp23b.00000102.out.fits	02:28:58.616        	
306.0602101 +16.7604817     46032.15     232.1696 hatp23b.00000103.out.fits	02:30:03.398        	
306.0602127 +16.7605036     46511.43     280.0368 hatp23b.00000105.out.fits	02:44:03.595        	
306.0602021 +16.7605058     46400.93     258.3633 hatp23b.00000106.out.fits	02:45:08.394        	
306.0602345 +16.7605090     45502.88      232.909 hatp23b.00000107.out.fits	02:46:13.160        	
306.0602052 +16.7605007     45850.84     240.4397 hatp23b.00000108.out.fits	02:47:17.958        	
306.0602060 +16.7605094     46114.43     233.1278 hatp23b.00000109.out.fits	02:48:22.739        	
306.0602023 +16.7604988     46544.11     233.4148 hatp23b.00000110.out.fits	02:49:27.505        	
306.0602066 +16.7605033     45702.53     232.8013 hatp23b.00000111.out.fits	02:50:32.288        	
306.0602275 +16.7605046     45879.68     233.1146 hatp23b.00000112.out.fits	02:51:37.054        	
306.0602196 +16.7605062      45450.7     232.6504 hatp23b.00000113.out.fits	02:52:41.836        	
306.0602164 +16.7605009     45764.93     233.3344 hatp23b.00000114.out.fits	02:53:46.587        	
306.0602385 +16.7605238      45891.7     233.8784 hatp23b.00000115.out.fits	02:54:51.369        	
306.0602270 +16.7604918     45375.73     233.1454 hatp23b.00000116.out.fits	02:55:56.198        	
306.0602093 +16.7604782      45464.1     233.3865 hatp23b.00000117.out.fits	02:57:00.981        	
306.0602185 +16.7604945      45693.3      233.689 hatp23b.00000118.out.fits	02:58:05.763        	
306.0602036 +16.7604958      45977.1     233.8673 hatp23b.00000119.out.fits	02:59:10.545        	
306.0602063 +16.7605029     45444.89     233.4592 hatp23b.00000120.out.fits	03:00:15.326        	
306.0602346 +16.7605391     45405.75     233.5351 hatp23b.00000121.out.fits	03:01:20.108        	
306.0602322 +16.7605134        46167     233.7797 hatp23b.00000122.out.fits	03:02:24.874        	
306.0602629 +16.7605276     45093.81     239.6353 hatp23b.00000123.out.fits	03:03:29.656        	
306.0602446 +16.7604885     45323.32     233.7396 hatp23b.00000124.out.fits	03:04:34.438        	
306.0602329 +16.7605154     45291.33      232.811 hatp23b.00000125.out.fits	03:05:39.251        	
306.0602346 +16.7605022     46071.88     233.6849 hatp23b.00000126.out.fits	03:06:44.032        	
306.0602495 +16.7605068     45917.41     233.9108 hatp23b.00000127.out.fits	03:07:48.829        	
306.0602439 +16.7605115     44917.18     234.7577 hatp23b.00000128.out.fits	03:08:53.611        	
306.0602501 +16.7605064     45036.12      234.169 hatp23b.00000129.out.fits	03:09:58.393        	
306.0602458 +16.7605147     45461.93      232.508 hatp23b.00000130.out.fits	03:11:03.190        	
306.0602450 +16.7605194     45919.36     233.8382 hatp23b.00000131.out.fits	03:12:07.973        	
306.0602383 +16.7605090     45248.54     232.9286 hatp23b.00000132.out.fits	03:13:12.755        	
306.0602497 +16.7604977     45406.05     233.2827 hatp23b.00000133.out.fits	03:14:17.551        	
306.0602334 +16.7605160     45984.82     233.2631 hatp23b.00000134.out.fits	03:15:22.333        	
306.0602367 +16.7605083     45757.41     233.3544 hatp23b.00000135.out.fits	03:16:27.146        	
306.0602196 +16.7605129     46015.96     233.2708 hatp23b.00000136.out.fits	03:17:31.928        	
306.0602394 +16.7605063     45430.02      232.473 hatp23b.00000137.out.fits	03:18:36.709        	
306.0602513 +16.7605024     45082.97      232.937 hatp23b.00000138.out.fits	03:19:41.491        	
306.0602387 +16.7604968      46160.4     232.4957 hatp23b.00000139.out.fits	03:20:46.289        	
306.0602379 +16.7605145     46171.45     232.4028 hatp23b.00000140.out.fits	03:21:51.040        	
306.0602302 +16.7605136     45726.58     233.0388 hatp23b.00000141.out.fits	03:22:55.806        	
306.0602534 +16.7605164     45653.59     233.3493 hatp23b.00000142.out.fits	03:24:00.587        	
306.0602502 +16.7605082     45973.18     232.7545 hatp23b.00000143.out.fits	03:25:05.370        	
306.0602466 +16.7605110     45731.78     231.9995 hatp23b.00000144.out.fits	03:26:10.229        	
306.0602370 +16.7605252     46444.17     232.9836 hatp23b.00000145.out.fits	03:27:15.011        	
306.0602358 +16.7605074      45981.4     232.9863 hatp23b.00000146.out.fits	03:28:19.809        	
306.0602409 +16.7605059     46440.71      232.963 hatp23b.00000147.out.fits	03:29:24.590        	
306.0602344 +16.7605164     44778.37     230.5896 hatp23b.00000148.out.fits	03:30:29.372        	
306.0602275 +16.7605081     46196.59     232.1972 hatp23b.00000149.out.fits	03:31:34.170        	
306.0602197 +16.7605033      46622.4     232.6176 hatp23b.00000150.out.fits	03:32:38.951        	
306.0602098 +16.7605064     46420.62      233.377 hatp23b.00000151.out.fits	03:33:43.748        	
306.0602321 +16.7605110     46708.94      233.539 hatp23b.00000152.out.fits	03:34:48.530        	
306.0602192 +16.7604994     46688.28     233.3499 hatp23b.00000153.out.fits	03:35:53.312        	
306.0602346 +16.7605089     46884.08      232.514 hatp23b.00000154.out.fits	03:36:58.109        	
306.0602464 +16.7605077     46776.97      233.392 hatp23b.00000155.out.fits	03:38:02.891        	
306.0602357 +16.7605148     46510.47     232.6021 hatp23b.00000156.out.fits	03:39:07.689        	
306.0602483 +16.7605162     47040.54     234.0568 hatp23b.00000157.out.fits	03:40:12.471        	
306.0602550 +16.7604967     46350.48     232.8762 hatp23b.00000158.out.fits	03:41:17.238        	
306.0602399 +16.7605232     46378.12     233.2996 hatp23b.00000159.out.fits	03:42:22.004        	
306.0602294 +16.7605053     46537.07     233.2565 hatp23b.00000160.out.fits	03:43:26.738        	
306.0602363 +16.7604967     46860.38     233.2732 hatp23b.00000161.out.fits	03:44:31.491        	
306.0602374 +16.7605115     46719.95     233.4662 hatp23b.00000162.out.fits	03:45:36.305        	
306.0602415 +16.7604954     46475.08     232.6638 hatp23b.00000163.out.fits	03:46:41.103        	
306.0602411 +16.7605009      46781.4     233.6253 hatp23b.00000164.out.fits	03:47:45.885        	
306.0602636 +16.7605048     46799.87     233.8334 hatp23b.00000165.out.fits	03:48:50.666        	
306.0602301 +16.7605056     46403.03     233.2347 hatp23b.00000166.out.fits	03:49:55.448        	
306.0602348 +16.7604984     46390.56     233.3146 hatp23b.00000167.out.fits	03:51:00.244        	
306.0602400 +16.7605136     46633.51     234.0999 hatp23b.00000168.out.fits	03:52:05.025        	
306.0602371 +16.7604913     46471.34     234.5412 hatp23b.00000169.out.fits	03:53:09.807        	
306.0602404 +16.7605118     46233.34     233.9328 hatp23b.00000170.out.fits	03:54:14.588        	
306.0602192 +16.7605008     46288.69     233.7007 hatp23b.00000171.out.fits	03:55:19.370        	
306.0602419 +16.7605022     46479.12     234.8415 hatp23b.00000172.out.fits	03:56:24.125        	
306.0602289 +16.7604939     46437.38     234.2708 hatp23b.00000173.out.fits	03:57:28.859        	
306.0602386 +16.7605277     46390.53     233.9412 hatp23b.00000174.out.fits	03:58:33.641        	
306.0602509 +16.7605034     46474.79     234.6235 hatp23b.00000175.out.fits	03:59:38.423        	
306.0602373 +16.7605177     47181.66     235.3323 hatp23b.00000176.out.fits	04:00:43.173        	
306.0602289 +16.7604841     46178.36     234.5995 hatp23b.00000177.out.fits	04:01:47.955        	
306.0602429 +16.7605156     46994.68      235.439 hatp23b.00000178.out.fits	04:02:52.736        	
306.0602561 +16.7604938     45747.43      234.446 hatp23b.00000179.out.fits	04:03:57.534        	
306.0602360 +16.7605149     46040.06      234.949 hatp23b.00000180.out.fits	04:05:02.315        	
306.0602320 +16.7604971     46206.17      235.147 hatp23b.00000181.out.fits	04:06:07.081        	
306.0602624 +16.7605110     46539.49     235.1275 hatp23b.00000182.out.fits	04:07:11.894        	
306.0602124 +16.7605140     46865.32     236.6553 hatp23b.00000183.out.fits	04:08:16.692        	
306.0602297 +16.7604998     47012.11     235.5891 hatp23b.00000184.out.fits	04:09:21.473        	
306.0602272 +16.7605053     46880.52     236.2319 hatp23b.00000185.out.fits	04:10:26.255        	
306.0602355 +16.7604950     46311.32     235.8263 hatp23b.00000186.out.fits	04:11:31.052        	
306.0602397 +16.7604990      46306.6     236.4137 hatp23b.00000187.out.fits	04:12:35.818        	
306.0602370 +16.7605097     46708.62     237.5237 hatp23b.00000188.out.fits	04:13:40.600        	
306.0602155 +16.7604965     46798.52     237.1467 hatp23b.00000189.out.fits	04:14:45.429        	
306.0602946 +16.7604665     46178.95     236.8585 hatp23b.00000190.out.fits	04:15:50.210        	
306.0602270 +16.7604991     45320.88     236.3342 hatp23b.00000191.out.fits	04:16:54.976        	
306.0602318 +16.7604984     45887.09     236.6469 hatp23b.00000192.out.fits	04:17:59.758        	
306.0602312 +16.7605212     45985.82     236.6286 hatp23b.00000193.out.fits	04:19:04.539        	
306.0602176 +16.7605125     45583.96     237.1981 hatp23b.00000194.out.fits	04:20:09.321        	
306.0602361 +16.7605077      45830.8     237.9153 hatp23b.00000195.out.fits	04:21:14.103        	
306.0602463 +16.7605162     45405.62     237.7589 hatp23b.00000196.out.fits	04:22:18.900        	
306.0602454 +16.7605354     45616.49     236.9779 hatp23b.00000197.out.fits	04:23:23.681        	
306.0602210 +16.7605158     45340.31     236.7778 hatp23b.00000198.out.fits	04:24:28.463        	
306.0602310 +16.7605252     45341.21     237.9404 hatp23b.00000199.out.fits	04:25:33.260        	
306.0602297 +16.7605240     45165.89     238.4831 hatp23b.00000200.out.fits	04:26:38.058        	
306.0602015 +16.7605057     45214.27     238.9514 hatp23b.00000201.out.fits	04:27:42.839        	
306.0602676 +16.7605192     45382.63     237.9854 hatp23b.00000202.out.fits	04:28:47.621        	
306.0602529 +16.7605162     45318.63      237.967 hatp23b.00000203.out.fits	04:29:52.402        	
306.0602364 +16.7605090     44872.79     237.2835 hatp23b.00000204.out.fits	04:30:57.215        	
306.0602600 +16.7605167     45227.12     238.6337 hatp23b.00000205.out.fits	04:32:02.013        	
306.0602312 +16.7605121     44954.84     238.8815 hatp23b.00000206.out.fits	04:33:06.795        	
306.0602446 +16.7605156     44540.32      238.794 hatp23b.00000207.out.fits	04:34:11.577        	
306.0602362 +16.7605180     45232.87     239.8988 hatp23b.00000208.out.fits	04:35:16.329        	
306.0602311 +16.7605076     45139.91     239.7594 hatp23b.00000209.out.fits	04:36:21.112        	
306.0602491 +16.7605331     44992.93     240.0349 hatp23b.00000210.out.fits	04:37:25.893        	
306.0602370 +16.7605073     44730.39     239.8145 hatp23b.00000211.out.fits	04:38:30.676        	
306.0602376 +16.7605181     44904.59     239.8461 hatp23b.00000212.out.fits	04:39:35.457        	
306.0602322 +16.7605249      44574.5     239.8909 hatp23b.00000213.out.fits	04:40:40.240        	
306.0602464 +16.7605145     44394.29     239.7619 hatp23b.00000214.out.fits	04:41:45.038        	
306.0602071 +16.7605221     44803.45     241.1311 hatp23b.00000215.out.fits	04:42:49.804        	
306.0602541 +16.7604972     45004.23     240.6335 hatp23b.00000216.out.fits	04:43:54.585        	
306.0602245 +16.7605000     44425.69     240.5515 hatp23b.00000217.out.fits	04:44:59.368        	
306.0602528 +16.7605071     44469.02      240.362 hatp23b.00000218.out.fits	04:46:04.149        	
306.0602363 +16.7604983     44741.07     241.7571 hatp23b.00000219.out.fits	04:47:08.932        	
306.0602464 +16.7605156     44070.81     241.4315 hatp23b.00000220.out.fits	04:48:13.730        	
306.0602239 +16.7605103     45542.14     243.2277 hatp23b.00000221.out.fits	04:49:18.511        	
306.0602218 +16.7605026     44296.13     241.8609 hatp23b.00000222.out.fits	04:50:23.309        	
306.0602427 +16.7605057     45162.15     242.3447 hatp23b.00000223.out.fits	04:51:28.091        	
306.0602335 +16.7604943     44482.07     241.9116 hatp23b.00000224.out.fits	04:52:32.858        	
306.0602326 +16.7605108     44125.55     242.4133 hatp23b.00000225.out.fits	04:53:37.655        	
306.0602519 +16.7605211     44631.95     243.2383 hatp23b.00000226.out.fits	04:54:42.437        	
